id,district,year,treat,soda
763,"City Hall",2021,0,517.1049
764,"City Hall",2021,0,509.3398
765,"City Hall",2021,0,517.8128
766,"City Hall",2021,0,511.846
767,"City Hall",2021,0,519.0156
768,"City Hall",2021,0,507.1409
769,"City Hall",2021,0,537.8611
770,"City Hall",2021,0,503.8799
771,"City Hall",2021,0,525.6422
772,"City Hall",2021,0,510.476
773,"City Hall",2021,0,511.6609
774,"City Hall",2021,0,520.5181
775,"City Hall",2021,0,528.1207
776,"City Hall",2021,0,522.8053
777,"City Hall",2021,0,527.7566
778,"City Hall",2021,0,512.3403
779,"City Hall",2021,0,512.9176
780,"City Hall",2021,0,509.9284
781,"City Hall",2021,0,485.2548
782,"City Hall",2021,0,517.7036
783,"City Hall",2021,0,501.6121
784,"City Hall",2021,0,526.1044
785,"City Hall",2021,0,529.0325
786,"City Hall",2021,0,514.7646
787,"City Hall",2021,0,521.4738
788,"City Hall",2021,0,514.4894
789,"City Hall",2021,0,502.9453
790,"City Hall",2021,0,519.373
791,"City Hall",2021,0,526.0121
792,"City Hall",2021,0,516.15
793,"City Hall",2021,0,513.5637
794,"City Hall",2021,0,512.6027
795,"City Hall",2021,0,517.3045
796,"City Hall",2021,0,526.2222
797,"City Hall",2021,0,519.8953
798,"City Hall",2021,0,499.409
799,"City Hall",2021,0,524.098
800,"City Hall",2021,0,506.2366
801,"City Hall",2021,0,523.9062
802,"City Hall",2021,0,505.8891
803,"City Hall",2021,0,522.4948
804,"City Hall",2021,0,517.0041
805,"City Hall",2021,0,536.9643
806,"City Hall",2021,0,514.4569
807,"City Hall",2021,0,497.414
808,"City Hall",2021,0,497.7059
809,"City Hall",2021,0,502.1981
810,"City Hall",2021,0,522.0631
811,"City Hall",2021,0,520.9107
812,"City Hall",2021,0,522.0547
813,"City Hall",2021,0,551.4875
814,"City Hall",2021,0,510.9594
815,"City Hall",2021,0,506.868
816,"City Hall",2021,0,518.1862
817,"City Hall",2021,0,507.9114
818,"City Hall",2021,0,505.5175
819,"City Hall",2021,0,508.7193
820,"City Hall",2021,0,532.4432
821,"City Hall",2021,0,503.5217
822,"City Hall",2021,0,511.6468
823,"City Hall",2021,0,509.8508
824,"City Hall",2021,0,502.5161
825,"City Hall",2021,0,519.5716
826,"City Hall",2021,0,532.2574
827,"City Hall",2021,0,525.3844
828,"City Hall",2021,0,527.6191
829,"City Hall",2021,0,527.1702
830,"City Hall",2021,0,523.1578
831,"City Hall",2021,0,520.1257
832,"City Hall",2021,0,503.0982
833,"City Hall",2021,0,504.1057
834,"City Hall",2021,0,511.7321
835,"City Hall",2021,0,522.1619
836,"City Hall",2021,0,510.5097
837,"City Hall",2021,0,516.9073
838,"City Hall",2021,0,515.6403
839,"City Hall",2021,0,508.2557
840,"City Hall",2021,0,517.8163
841,"City Hall",2021,0,515.7272
842,"City Hall",2021,0,510.2777
843,"City Hall",2021,0,550.0583
844,"City Hall",2021,0,516.5104
845,"City Hall",2021,0,527.3242
846,"City Hall",2021,0,516.6139
847,"City Hall",2021,0,506.3858
848,"City Hall",2021,0,527.1927
849,"City Hall",2021,0,507.218
850,"City Hall",2021,0,515.8959
851,"City Hall",2021,0,504.2193
852,"City Hall",2021,0,523.7571
853,"City Hall",2021,0,520.8108
854,"City Hall",2021,0,523.5903
855,"City Hall",2021,0,505.9888
856,"City Hall",2021,0,510.4428
857,"City Hall",2021,0,513.3149
858,"City Hall",2021,0,495.1754
859,"City Hall",2021,0,520.1717
860,"City Hall",2021,0,520.3254
861,"City Hall",2021,0,513.5194
862,"City Hall",2021,0,524.3074
863,"City Hall",2021,0,512.89
864,"City Hall",2021,0,516.1597
865,"City Hall",2021,0,517.7769
866,"City Hall",2021,0,519.4172
867,"City Hall",2021,0,510.1886
868,"City Hall",2021,0,536.7906
869,"City Hall",2021,0,501.8335
870,"City Hall",2021,0,520.7985
871,"City Hall",2021,0,506.9891
872,"City Hall",2021,0,506.9333
873,"City Hall",2021,0,537.372
874,"City Hall",2021,0,507.9846
875,"City Hall",2021,0,504.7404
876,"City Hall",2021,0,503.015
877,"City Hall",2021,0,522.1846
878,"City Hall",2021,0,505.0818
879,"City Hall",2021,0,512.7905
880,"City Hall",2021,0,517.8416
881,"City Hall",2021,0,498.8824
882,"City Hall",2021,0,523.2197
883,"City Hall",2021,0,509.9896
884,"City Hall",2021,0,532.59
885,"City Hall",2021,0,509.9127
886,"City Hall",2021,0,515.6959
887,"City Hall",2021,0,514.0184
888,"City Hall",2021,0,526.0108
889,"City Hall",2021,0,520.6615
890,"City Hall",2021,0,515.5786
891,"City Hall",2021,0,528.8896
892,"City Hall",2021,0,515.533
893,"City Hall",2021,0,493.9499
894,"City Hall",2021,0,502.9892
895,"City Hall",2021,0,505.1644
896,"City Hall",2021,0,506.9124
897,"City Hall",2021,0,535.9751
898,"City Hall",2021,0,509.892
899,"City Hall",2021,0,506.2197
900,"City Hall",2021,0,529.2503
901,"City Hall",2021,0,508.514
902,"City Hall",2021,0,493.4519
903,"City Hall",2021,0,513.8804
904,"City Hall",2021,0,523.2987
905,"City Hall",2021,0,503.5202
906,"City Hall",2021,0,510.7933
907,"City Hall",2021,0,511.9862
908,"City Hall",2021,0,516.2087
909,"City Hall",2021,0,516.324
910,"City Hall",2021,0,524.5777
911,"City Hall",2021,0,509.408
912,"City Hall",2021,0,539.4205
913,"City Hall",2021,0,514.8175
914,"City Hall",2021,0,524.7522
915,"City Hall",2021,0,508.261
916,"City Hall",2021,0,513.5887
917,"City Hall",2021,0,528.0358
918,"City Hall",2021,0,515.787
919,"City Hall",2021,0,512.0626
920,"City Hall",2021,0,516.9185
921,"City Hall",2021,0,524.173
922,"City Hall",2021,0,520.7914
923,"City Hall",2021,0,519.5454
924,"City Hall",2021,0,522.0336
925,"City Hall",2021,0,529.1063
926,"City Hall",2021,0,518.2101
927,"City Hall",2021,0,513.2836
928,"City Hall",2021,0,500.8971
929,"City Hall",2021,0,532.518
930,"City Hall",2021,0,508.8887
931,"City Hall",2021,0,525.7213
932,"City Hall",2021,0,522.1546
933,"City Hall",2021,0,507.6534
934,"City Hall",2021,0,507.196
935,"City Hall",2021,0,514.831
936,"City Hall",2021,0,513.0037
937,"City Hall",2021,0,530.7029
938,"City Hall",2021,0,507.2939
939,"City Hall",2021,0,514.9053
940,"City Hall",2021,0,513.0508
941,"City Hall",2021,0,502.7868
942,"City Hall",2021,0,509.7327
943,"City Hall",2021,0,504.5786
944,"City Hall",2021,0,500.6151
945,"City Hall",2021,0,518.3535
946,"City Hall",2021,0,509.285
947,"City Hall",2021,0,527.554
948,"City Hall",2021,0,508.7211
949,"City Hall",2021,0,527.3787
950,"City Hall",2021,0,526.0403
951,"City Hall",2021,0,503.4683
952,"City Hall",2021,0,502.6808
953,"City Hall",2021,0,517.239
954,"City Hall",2021,0,521.9404
955,"City Hall",2021,0,498.0996
956,"City Hall",2021,0,536.4673
957,"City Hall",2021,0,506.3366
958,"City Hall",2021,0,509.7222
959,"City Hall",2021,0,520.6652
960,"City Hall",2021,0,522.8246
961,"City Hall",2021,0,509.0161
962,"City Hall",2021,0,531.9031
963,"City Hall",2021,0,519.4243
964,"City Hall",2021,0,528.9971
965,"City Hall",2021,0,492.4622
966,"City Hall",2021,0,512.314
967,"City Hall",2021,0,521.205
968,"City Hall",2021,0,510.2466
969,"City Hall",2021,0,523.0536
970,"City Hall",2021,0,489.7921
971,"City Hall",2021,0,516.2529
972,"City Hall",2021,0,515.4167
973,"City Hall",2021,0,526.2383
974,"City Hall",2021,0,510.727
975,"City Hall",2021,0,497.5423
976,"City Hall",2021,0,509.2892
977,"City Hall",2021,0,513.0162
978,"City Hall",2021,0,499.8963
979,"City Hall",2021,0,503.01
980,"City Hall",2021,0,524.5246
981,"City Hall",2021,0,510.0024
982,"City Hall",2021,0,514.0509
983,"City Hall",2021,0,515.3096
984,"City Hall",2021,0,519.0598
985,"City Hall",2021,0,509.2312
986,"City Hall",2021,0,494.8365
987,"City Hall",2021,0,516.116
988,"City Hall",2021,0,514.9453
989,"City Hall",2021,0,499.3827
990,"City Hall",2021,0,512.0446
991,"City Hall",2021,0,504.8184
992,"City Hall",2021,0,519.8386
993,"City Hall",2021,0,528.4689
994,"City Hall",2021,0,507.7979
995,"City Hall",2021,0,510.7183
996,"City Hall",2021,0,507.5281
997,"City Hall",2021,0,511.1264
998,"City Hall",2021,0,518.136
999,"City Hall",2021,0,510.4545
1000,"City Hall",2021,0,518.7659
1001,"City Hall",2021,0,518.5458
1002,"City Hall",2021,0,519.7717
1003,"City Hall",2021,0,520.6566
1004,"City Hall",2021,0,524.1709
1005,"City Hall",2021,0,503.4303
1006,"City Hall",2021,0,510.3821
1007,"City Hall",2021,0,522.0997
1008,"City Hall",2021,0,520.1619
1009,"City Hall",2021,0,517.6252
1010,"City Hall",2021,0,511.2832
1011,"City Hall",2021,0,533.5499
1012,"City Hall",2021,0,519.1008
1013,"City Hall",2021,0,499.4146
1014,"City Hall",2021,0,522.1583
1015,"City Hall",2021,0,518.2258
1016,"City Hall",2021,0,506.8128
1017,"City Hall",2021,0,514.8193
1018,"City Hall",2021,0,517.0233
1019,"City Hall",2021,0,505.9892
1020,"City Hall",2021,0,522.4282
1021,"City Hall",2021,0,515.2444
1022,"City Hall",2021,0,501.8923
1023,"City Hall",2021,0,503.1806
1024,"City Hall",2021,0,512.8781
1025,"City Hall",2021,0,520.8788
1026,"City Hall",2021,0,510.4773
1027,"City Hall",2021,0,517.9222
1028,"City Hall",2021,0,509.4311
1029,"City Hall",2021,0,516.2433
1030,"City Hall",2021,0,512.6584
1031,"City Hall",2021,0,504.8039
1032,"City Hall",2021,0,522.7819
1033,"City Hall",2021,0,521.9453
1034,"City Hall",2021,0,521.3603
1035,"City Hall",2021,0,531.2628
1036,"City Hall",2021,0,529.9719
1037,"City Hall",2021,0,501.5798
1038,"City Hall",2021,0,512.4065
1039,"City Hall",2021,0,500.6025
1040,"City Hall",2021,0,512.0953
1041,"City Hall",2021,0,529.6923
1042,"City Hall",2021,0,510.0858
1043,"City Hall",2021,0,493.4549
1044,"City Hall",2021,0,515.8873
1045,"City Hall",2021,0,505.431
1046,"City Hall",2021,0,509.8021
1047,"City Hall",2021,0,522.6864
1048,"City Hall",2021,0,507.1161
1049,"City Hall",2021,0,506.4801
1050,"City Hall",2021,0,526.5817
1051,"City Hall",2021,0,517.6646
1052,"City Hall",2021,0,511.3802
1053,"City Hall",2021,0,518.5179
1054,"City Hall",2021,0,513.7428
1055,"City Hall",2021,0,518.2561
1056,"City Hall",2021,0,518.8841
1057,"City Hall",2021,0,515.8414
1058,"City Hall",2021,0,510.2634
1059,"City Hall",2021,0,517.257
1060,"City Hall",2021,0,528.3072
1061,"City Hall",2021,0,511.5617
1062,"City Hall",2021,0,519.3507
1063,"City Hall",2021,0,496.0821
1064,"City Hall",2021,0,510.2855
1065,"City Hall",2021,0,512.2228
1066,"City Hall",2021,0,509.3909
1067,"City Hall",2021,0,524.0464
1068,"City Hall",2021,0,505.4181
1069,"City Hall",2021,0,491.2275
1070,"City Hall",2021,0,510.4484
1071,"City Hall",2021,0,518.5594
1072,"City Hall",2021,0,523.7176
1073,"City Hall",2021,0,504.7249
1074,"City Hall",2021,0,503.8243
1075,"City Hall",2021,0,527.4726
1076,"City Hall",2021,0,502.4738
1077,"City Hall",2021,0,519.5864
1078,"City Hall",2021,0,516.9153
1079,"City Hall",2021,0,508.7985
1080,"City Hall",2021,0,513.8685
1081,"City Hall",2021,0,522.4927
1082,"City Hall",2021,0,520.3127
1083,"City Hall",2021,0,527.9431
1084,"City Hall",2021,0,510.8324
1085,"City Hall",2021,0,525.7953
1086,"City Hall",2021,0,505.9334
1087,"City Hall",2021,0,527.2828
1088,"City Hall",2021,0,511.5045
1089,"City Hall",2021,0,520.2039
1090,"City Hall",2021,0,508.2187
1091,"City Hall",2021,0,517.1087
1092,"City Hall",2021,0,526.4439
1093,"City Hall",2021,0,506.9027
1094,"City Hall",2021,0,509.0431
1095,"City Hall",2021,0,518.0929
1096,"City Hall",2021,0,521.1228
1097,"City Hall",2021,0,515.3739
1098,"City Hall",2021,0,509.5651
1099,"City Hall",2021,0,504.0178
1100,"City Hall",2021,0,521.0256
1101,"City Hall",2021,0,531.2825
1102,"City Hall",2021,0,521.7296
1103,"City Hall",2021,0,508.5618
1104,"City Hall",2021,0,528.5256
1105,"City Hall",2021,0,521.0531
1106,"City Hall",2021,0,507.0754
1107,"City Hall",2021,0,507.6219
1108,"City Hall",2021,0,515.3308
1109,"City Hall",2021,0,510.8155
1110,"City Hall",2021,0,522.4534
1111,"City Hall",2021,0,506.3829
1112,"City Hall",2021,0,511.885
1113,"City Hall",2021,0,510.2394
1114,"City Hall",2021,0,517.9071
1115,"City Hall",2021,0,506.0605
1116,"City Hall",2021,0,530.1801
1117,"City Hall",2021,0,508.5876
1118,"City Hall",2021,0,516.9244
1119,"City Hall",2021,0,527.9574
1120,"City Hall",2021,0,517.0928
1121,"City Hall",2021,0,514.216
1122,"City Hall",2021,0,524.5229
1123,"City Hall",2021,0,524.4666
1124,"City Hall",2021,0,518.6892
1125,"City Hall",2021,0,537.7747
1126,"City Hall",2021,0,520.3021
1127,"City Hall",2021,0,505.7981
1128,"City Hall",2021,0,534.7018
1129,"City Hall",2021,0,518.0679
1130,"City Hall",2021,0,502.0094
1131,"City Hall",2021,0,516.934
1132,"City Hall",2021,0,524.1531
1133,"City Hall",2021,0,506.2306
1134,"City Hall",2021,0,517.2732
1135,"City Hall",2021,0,522.8315
1136,"City Hall",2021,0,533.6219
1137,"City Hall",2021,0,515.7828
1138,"City Hall",2021,0,513.8393
1139,"City Hall",2021,0,529.3769
1140,"City Hall",2021,0,529.4545
1141,"City Hall",2021,0,527.843
1142,"City Hall",2021,0,503.3349
1143,"City Hall",2021,0,494.9537
1144,"City Hall",2021,0,508.397
1145,"City Hall",2021,0,509.8394
1146,"City Hall",2021,0,519.4606
1147,"City Hall",2021,0,515.0854
1148,"City Hall",2021,0,517.3103
1149,"City Hall",2021,0,502.7279
1150,"City Hall",2021,0,502.3341
1151,"City Hall",2021,0,525.5146
1152,"City Hall",2021,0,518.3939
1153,"City Hall",2021,0,526.8482
1154,"City Hall",2021,0,512.2678
1155,"City Hall",2021,0,520.1443
1156,"City Hall",2021,0,523.5469
1157,"City Hall",2021,0,524.9615
1158,"City Hall",2021,0,500.2616
1159,"City Hall",2021,0,518.751
1160,"City Hall",2021,0,522.769
1161,"City Hall",2021,0,518.9567
1162,"City Hall",2021,0,521.6745
1163,"City Hall",2021,0,500.4544
1164,"City Hall",2021,0,524.2493
1165,"City Hall",2021,0,510.9409
1166,"City Hall",2021,0,510.7214
1167,"City Hall",2021,0,517.7366
1168,"City Hall",2021,0,513.4726
1169,"City Hall",2021,0,503.6104
1170,"City Hall",2021,0,525.6969
1171,"City Hall",2021,0,514.779
1172,"City Hall",2021,0,531.2539
1173,"City Hall",2021,0,504.0845
1174,"City Hall",2021,0,517.1955
1175,"City Hall",2021,0,531.7521
1176,"City Hall",2021,0,509.8498
1177,"City Hall",2021,0,515.1526
1178,"City Hall",2021,0,509.8007
1179,"City Hall",2021,0,504.6469
1180,"City Hall",2021,0,518.5731
1181,"City Hall",2021,0,507.0956
1182,"City Hall",2021,0,518.3431
1183,"City Hall",2021,0,519.4166
1184,"City Hall",2021,0,524.4576
1185,"City Hall",2021,0,503.3517
1186,"City Hall",2021,0,507.0538
1187,"City Hall",2021,0,498.882
1188,"City Hall",2021,0,491.2818
1189,"City Hall",2021,0,521.9515
1190,"City Hall",2021,0,501.4691
1191,"City Hall",2021,0,521.7813
1192,"City Hall",2021,0,509.8472
1193,"City Hall",2021,0,520.5551
1194,"City Hall",2021,0,511.6334
1195,"City Hall",2021,0,519.6464
1196,"City Hall",2021,0,513.0157
1197,"City Hall",2021,0,510.3023
1198,"City Hall",2021,0,508.1526
1199,"City Hall",2021,0,510.3687
1200,"City Hall",2021,0,524.1017
1201,"City Hall",2021,0,529.4633
1202,"City Hall",2021,0,508.606
1203,"City Hall",2021,0,519.0651
1204,"City Hall",2021,0,521.6316
1205,"City Hall",2021,0,527.0371
1206,"City Hall",2021,0,524.8202
1207,"City Hall",2021,0,519.1856
1208,"City Hall",2021,0,491.436
1209,"City Hall",2021,0,532.7719
1210,"City Hall",2021,0,519.7487
1211,"City Hall",2021,0,506.4011
1212,"City Hall",2021,0,494.6043
1213,"City Hall",2021,0,510.9043
1214,"City Hall",2021,0,516.6561
1215,"City Hall",2021,0,528.8097
1216,"City Hall",2021,0,518.8168
1217,"City Hall",2021,0,519.8743
1218,"City Hall",2021,0,525.6271
1219,"City Hall",2021,0,506.6039
1220,"City Hall",2021,0,516.5562
1221,"City Hall",2021,0,510.2113
1222,"City Hall",2021,0,519.4456
1223,"City Hall",2021,0,513.3724
1224,"City Hall",2021,0,519.2623
1225,"City Hall",2021,0,514.9546
1226,"City Hall",2021,0,518.5624
1227,"City Hall",2021,0,512.7914
1228,"City Hall",2021,0,511.3148
1229,"City Hall",2021,0,505.0959
1230,"City Hall",2021,0,523.7196
1231,"City Hall",2021,0,531.374
1232,"City Hall",2021,0,519.2224
1233,"City Hall",2021,0,522.3515
1234,"City Hall",2021,0,507.8243
1235,"City Hall",2021,0,512.188
1236,"City Hall",2021,0,520.1962
1237,"City Hall",2021,0,510.2966
1238,"City Hall",2021,0,521.3623
1239,"City Hall",2021,0,520.1703
1240,"City Hall",2021,0,527.3171
1241,"City Hall",2021,0,527.2434
1242,"City Hall",2021,0,529.2474
1243,"City Hall",2021,0,525.4585
1244,"City Hall",2021,0,503.572
1245,"City Hall",2021,0,508.8154
1246,"City Hall",2021,0,510.1023
1247,"City Hall",2021,0,526.919
1248,"City Hall",2021,0,522.7546
1249,"City Hall",2021,0,507.215
1250,"City Hall",2021,0,523.7529
1251,"City Hall",2021,0,523.602
1252,"City Hall",2021,0,518.3038
1253,"City Hall",2021,0,512.304
1254,"City Hall",2021,0,510.2871
1255,"City Hall",2021,0,530.0664
1256,"Old Eagleton",2021,0,524.6671
1257,"Old Eagleton",2021,0,503.1482
1258,"Old Eagleton",2021,0,521.1569
1259,"Old Eagleton",2021,0,527.4929
1260,"Old Eagleton",2021,0,512.9896
1261,"Old Eagleton",2021,0,527.9622
1262,"Old Eagleton",2021,0,512.8333
1263,"Old Eagleton",2021,0,521.6671
1264,"Old Eagleton",2021,0,517.4619
1265,"Old Eagleton",2021,0,523.2394
1266,"Old Eagleton",2021,0,529.8413
1267,"Old Eagleton",2021,0,527.199
1268,"Old Eagleton",2021,0,526.5026
1269,"Old Eagleton",2021,0,504.4629
1270,"Old Eagleton",2021,0,515.4554
1271,"Old Eagleton",2021,0,510.0163
1272,"Old Eagleton",2021,0,501.2215
1273,"Old Eagleton",2021,0,526.7762
1274,"Old Eagleton",2021,0,526.6196
1275,"Old Eagleton",2021,0,516.062
1276,"Old Eagleton",2021,0,521.8453
1277,"Old Eagleton",2021,0,503.7332
1278,"Old Eagleton",2021,0,512.0939
1279,"Old Eagleton",2021,0,521.3051
1280,"Old Eagleton",2021,0,523.7526
1281,"Old Eagleton",2021,0,507.6531
1282,"Old Eagleton",2021,0,522.1241
1283,"Old Eagleton",2021,0,520.3417
1284,"Old Eagleton",2021,0,503.9796
1285,"Old Eagleton",2021,0,515.6387
1286,"Old Eagleton",2021,0,518.3698
1287,"Old Eagleton",2021,0,494.8022
1288,"Old Eagleton",2021,0,510.8647
1289,"Old Eagleton",2021,0,527.7199
1290,"Old Eagleton",2021,0,502.452
1291,"Old Eagleton",2021,0,531.6974
1292,"Old Eagleton",2021,0,503.0565
1293,"Old Eagleton",2021,0,505.5576
1294,"Old Eagleton",2021,0,515.9568
1295,"Old Eagleton",2021,0,490.3596
1296,"Old Eagleton",2021,0,524.3871
1297,"Old Eagleton",2021,0,502.7872
1298,"Old Eagleton",2021,0,509.1748
1299,"Old Eagleton",2021,0,520.0199
1300,"Old Eagleton",2021,0,520.6251
1301,"Old Eagleton",2021,0,508.9284
1302,"Old Eagleton",2021,0,515.9832
1303,"Old Eagleton",2021,0,513.9314
1304,"Old Eagleton",2021,0,516.4025
1305,"Old Eagleton",2021,0,517.2213
1306,"Old Eagleton",2021,0,506.1713
1307,"Old Eagleton",2021,0,530.5751
1308,"Old Eagleton",2021,0,518.0297
1309,"Old Eagleton",2021,0,510.6773
1310,"Old Eagleton",2021,0,516.2686
1311,"Old Eagleton",2021,0,510.8384
1312,"Old Eagleton",2021,0,516.6988
1313,"Old Eagleton",2021,0,522.0811
1314,"Old Eagleton",2021,0,522.4668
1315,"Old Eagleton",2021,0,516.2552
1316,"Old Eagleton",2021,0,529.8741
1317,"Old Eagleton",2021,0,521.7531
1318,"Old Eagleton",2021,0,530.0589
1319,"Old Eagleton",2021,0,531.5495
1320,"Old Eagleton",2021,0,500.5693
1321,"Old Eagleton",2021,0,521.239
1322,"Old Eagleton",2021,0,513.7918
1323,"Old Eagleton",2021,0,512.2011
1324,"Old Eagleton",2021,0,523.1101
1325,"Old Eagleton",2021,0,510.0473
1326,"Old Eagleton",2021,0,520.6414
1327,"Old Eagleton",2021,0,512.6345
1328,"Old Eagleton",2021,0,531.965
1329,"Old Eagleton",2021,0,517.2578
1330,"Old Eagleton",2021,0,522.149
1331,"Old Eagleton",2021,0,521.9799
1332,"Old Eagleton",2021,0,518.7042
1333,"Old Eagleton",2021,0,502.3179
1334,"Old Eagleton",2021,0,513.5001
1335,"Old Eagleton",2021,0,537.7131
1336,"Old Eagleton",2021,0,520.4667
1337,"Old Eagleton",2021,0,508.0605
1338,"Old Eagleton",2021,0,517.8003
