"pid","assessed_value"
6269,312482.926264522
6270,119790.86447589
6271,725143.817284937
6272,360140.196959665
6273,122288.141180391
6274,176056.473533095
6275,258442.533733309
6276,166603.693664961
6277,247126.829290082
6278,277586.689244289
6279,142745.745541696
6280,256322.630908056
6281,619255.515410556
6282,400329.392702441
6283,293923.012859139
6284,157667.577102793
6285,51090.1075514143
6286,243654.527679635
6287,366336.612854209
6288,39326.9884524153
6289,47812.4438170028
6290,706436.038304284
6291,211716.77975551
6292,128703.674794577
6293,691479.681927334
6294,301378.449571011
6295,80376.1005333515
6296,570780.180877446
6297,555155.739152945
6298,384390.99511745
6299,130481.534859289
6300,70882.5811502287
6301,290353.872569102
6302,245272.101666194
6303,163989.723917687
6304,283716.861790372
6305,217577.616927085
6306,218494.903571322
6307,512635.630689762
6308,262287.639970224
6309,122089.778720703
6310,587953.323982772
6311,111024.910959695
6312,182945.498550639
6313,968781.210206236
6314,193525.058678304
6315,294112.930597685
6316,89479.2334913114
6317,380255.877115226
6318,274514.632940702
6319,377880.381442705
6320,151759.537825867
6321,212456.543397921
6322,787469.384870593
6323,142752.550560134
6324,118121.990338817
6325,770029.324168838
6326,318569.171240438
6327,108631.35921989
6328,37136.0569560903
6329,199837.023747661
6330,149520.490599918
6331,193033.237616898
6332,109509.822382793
6333,79454.3215867096
6334,26361.4763337878
6335,546079.908179241
6336,404216.726707698
6337,1000021.08975254
6338,180796.553750813
6339,413361.918055949
6340,380801.255909442
6341,125399.06725263
6342,399686.969218676
6343,231430.709038749
6344,547620.060134285
6345,106015.317055382
6346,294144.220263036
6347,473330.156074129
6348,368468.037863252
6349,72436.7383102373
6350,36015.163137399
6351,268916.523258288
6352,601260.392620749
6353,325774.261823279
6354,193638.962589567
6355,224875.945684929
6356,202252.299581965
6357,290462.354762652
6358,128076.427734998
6359,192452.492946657
6360,118635.386432678
6361,815965.19656956
6362,259308.094449626
6363,103632.930332465
6364,213960.943862754
6365,479657.456471307
6366,263098.057851559
6367,172770.311498461
6368,276505.213685065
6369,299213.883134464
6370,64602.1908740936
6371,94072.5342519405
6372,301369.441261175
6373,315496.971984653
6374,330302.464443661
6375,369473.916452288
6376,340897.326820518
6377,287337.51290993
6378,92429.1424879595
6379,160185.891902347
6380,127887.852877121
6381,66474.2822696482
6382,655697.541159598
6383,129017.647886291
6384,208039.081450554
6385,269056.471171926
6386,464180.369476801
6387,288309.584685846
6388,159313.596497075
6389,230543.396098811
6390,301309.799655623
6391,157800.319291756
6392,88939.6518093822
6393,79526.7658989367
6394,148519.512193922
6395,217863.483898519
6396,254486.013220252
6397,263788.154297481
6398,563240.450750313
6399,472874.894664165
6400,401506.951076099
6401,176870.002106575
6402,141141.848296952
6403,282586.216933244
6404,285971.137665682
6405,216350.822054416
6406,176444.374328892
6407,510568.866413119
6408,334010.913606128
6409,174862.892487272
6410,440787.171205292
6411,533265.460560859
6412,64900.5518585949
6413,94426.051308203
6414,247673.611929582
6415,179880.355627801
6416,117118.910584728
6417,1082705.84284579
6418,236755.187311792
6419,650984.669805352
6420,340236.247715479
6421,210692.91746419
6422,249501.360466636
6423,271414.224610756
6424,406205.98344301
6425,372079.668963634
6426,222446.391795362
6427,554670.072448614
6428,119153.799764575
6429,657252.932619335
6430,41499.246383791
6431,213300.34171448
6432,380866.148046886
6433,113286.556409246
6434,122098.334396831
6435,127427.567188868
6436,1272119.12156164
6437,239847.524643517
6438,196327.686698117
6439,91077.2450991335
6440,354245.119228349
6441,885431.581450394
6442,36379.0841695411
6443,104394.936377402
6444,66781.1424849908
6445,352057.084744758
6446,173693.157393512
6447,363703.35379315
6448,306475.013283116
6449,289676.220169829
6450,661181.019860451
6451,590846.315285795
6452,149814.909484646
6453,407053.588871908
6454,69767.8762340863
6455,422708.711602501
6456,267303.07367177
6457,127389.00914042
6458,497080.072990765
6459,256975.925036538
6460,263822.700879178
6461,174599.095958454
6462,224976.044551999
6463,724701.635924142
6464,254926.767502113
6465,52768.330808668
6466,276183.79917817
6467,300553.996590955
6468,228293.831114112
6469,258587.227949588
6470,252769.360708353
6471,306223.47573618
6472,351955.871732243
6473,252778.555535796
6474,494058.974470732
6475,200716.30961561
6476,701953.237046203
6477,533204.80748348
6478,351956.919856746
6479,259588.414894398
6480,103254.831353664
6481,236688.52230448
6482,397537.153065779
6483,45718.1759212877
6484,83316.6115943128
6485,139353.289689996
6486,305888.116057822
6487,90894.4525279116
6488,158284.671784353
6489,937450.585528148
6490,66254.3329119761
6491,758692.745912628
6492,240808.664233177
6493,408648.530922034
6494,475041.752122673
6495,144361.554650056
6496,201654.248934854
6497,227811.398140816
6498,192954.791052725
6499,244963.84860713
6500,337350.299581289
6501,271250.656082912
6502,162250.895330686
6503,252437.605007574
6504,83831.4502474463
6505,276967.999257822
6506,235577.304733151
6507,354520.766622396
6508,531441.206569687
6509,209608.934413716
6510,178002.601566506
6511,150742.828733826
6512,49437.0307967931
6513,241545.701726593
6514,215551.293064208
6515,87298.2511701397
6516,151637.148057847
6517,268965.913685521
6518,53496.9364437967
6519,92534.8999869081
6520,514642.824079141
6521,121954.087174453
6522,107792.800979016
6523,528702.194049125
6524,170580.133596636
6525,131157.33250978
6526,392244.877286667
6527,176849.772311652
6528,321275.524293151
6529,531827.601451943
6530,186496.154838392
6531,289895.456179426
6532,262698.176749877
6533,318730.097555658
6534,21166.8955002137
6535,47561.1848843508
6536,215890.248589609
6537,339149.944343565
6538,167894.667167142
6539,479921.834108282
6540,275434.851516314
6541,280369.556039646
6542,76553.8084880381
6543,551979.47959737
6544,278283.739386754
6545,173265.376962602
6546,294904.825298489
6547,153384.112273645
6548,98868.7853582652
6549,90901.9637366972
6550,166088.320429824
6551,222060.391941723
6552,26094.0312092478
6553,57371.5636931532
6554,288915.596317952
6555,452983.574964522
6556,238360.351408626
6557,97793.8258090083
6558,66153.7940777648
6559,548669.995011491
6560,301651.773870125
6561,525973.163976678
6562,203870.409533553
6563,188904.628417998
6564,220219.394448951
6565,192164.329207703
6566,279179.94993552
6567,95554.5599076371
6568,219805.116453549
6569,529787.575665431
6570,591469.112161766
6571,145523.974223353
6572,92922.3296504393
6573,68112.7635679931
6574,144960.53038754
6575,526052.348131143
6576,30742.0212514984
6577,121645.213488311
6578,242169.605943789
6579,179553.894358311
6580,174889.688337195
6581,283137.45282766
6582,418467.173621039
6583,76717.7636820046
6584,150341.223745196
6585,533146.888794875
6586,329897.788820051
6587,82152.0455334787
6588,241505.860982103
6589,378987.505810727
6590,251751.609896407
6591,342706.884282462
6592,849858.698712768
6593,237717.681364361
6594,287134.335643557
6595,701837.653615189
6596,244819.629521415
6597,57681.5145406236
6598,266414.798219929
6599,770917.762600292
6600,286597.549845773
6601,400365.939244044
6602,640417.663709453
6603,438984.066384631
6604,222510.171848966
6605,454344.391011751
6606,667173.806174785
6607,431465.034424149
6608,548294.060042553
6609,58138.1966193506
6610,924679.366689543
6611,432489.501712101
6612,281942.422189952
6613,350237.158070442
6614,382201.958270195
6615,101237.014838694
6616,565452.359130266
6617,91310.7782190163
6618,126485.986183036
6619,87602.0101319186
6620,210088.004362148
6621,471758.489370905
6622,302986.672331894
6623,211371.714568244
6624,72293.5854042252
6625,252652.081048912
6626,214363.712610022
6627,89464.5951941641
6628,60468.0697823027
6629,190681.426476698
6630,824501.131021004
6631,365432.02318079
6632,368845.624479697
6633,459213.198224051
6634,209076.059351328
6635,713629.057631953
6636,286561.733068995
6637,194127.865859434
6638,501185.446505039
6639,140353.861635895
6640,567573.133391448
6641,187229.49535144
6642,83706.2539144867
6643,53902.8953298089
6644,267384.138456497
6645,222473.702240232
6646,33473.679959839
6647,215171.323186696
6648,224471.807730737
6649,336901.648171602
6650,276045.818599277
6651,229499.653462515
6652,407759.985649113
6653,41836.1515999882
6654,244142.694702834
6655,557034.980443582
6656,318120.777935037
6657,166141.17794775
6658,994405.759429342
6659,251595.498251958
6660,922514.164553406
6661,260606.697707288
6662,71931.3438848098
6663,237249.13672389
6664,66402.9941134536
6665,171578.807679708
6666,79744.3515647077
6667,216269.103172571
6668,288910.624358127
6669,218966.785146491
6670,104369.508648466
6671,413937.660878249
6672,184357.137260719
6673,782401.60353012
6674,157721.801711455
6675,232821.697265445
6676,361737.425634155
6677,57066.8624376741
6678,422495.70961647
6679,213318.323209853
6680,55810.7641917469
6681,67091.677052762
6682,169830.508109985
6683,203928.984443539
6684,942344.922659002
6685,354595.536833662
6686,226282.497094424
6687,1640233.59305824
6688,187562.002939151
6689,201276.164577829
6690,308608.380511716
6691,139478.229623847
6692,462677.88681624
6693,392241.565361908
6694,243763.722854796
6695,62964.7311591354
6696,557395.659599761
6697,255282.669231938
6698,88156.1546727427
6699,247620.681080707
6700,272152.087932673
6701,1102182.81270625
6702,51503.7994406201
6703,438224.604910653
6704,103491.162048019
6705,238534.062629574
6706,116224.526193336
6707,272912.97492516
6708,210418.046204151
6709,233960.7496248
6710,190883.238204259
6711,392781.001639856
6712,375400.233979089
6713,300150.456743028
6714,388447.194872838
6715,164434.23949148
6716,212506.650584714
6717,308138.568856675
6718,523577.926696488
6719,273260.973138698
6720,254975.407932757
6721,218155.835305775
6722,74706.7830244057
6723,117571.021819596
6724,394909.319387858
6725,371817.288508891
6726,195711.897762103
6727,152956.354297462
6728,89489.1948817228
6729,383469.028671656
6730,70827.1380786083
6731,542150.649003869
6732,446155.268519533
6733,383840.49463282
6734,282855.055495828
6735,182122.538082054
6736,115098.600357751
6737,159072.524557559
6738,988908.329686233
6739,263094.751369397
6740,679953.817460896
6741,217903.908530026
6742,240799.587457784
6743,441628.195451902
6744,118885.421169483
6745,613529.829054687
6746,249797.766423926
6747,175112.412882906
6748,325811.850706928
6749,168899.809271854
6750,623663.981639625
6751,217002.058919319
6752,164468.376215023
6753,330813.157020883
6754,46163.4051900961
6755,394042.138572355
6756,217320.037941869
6757,141358.183245471
6758,116815.72406153
6759,260696.460965462
6760,610194.712854095
6761,568148.566638487
6762,122433.376011901
6763,129375.953735361
6764,299346.478067807
6765,540027.656824205
6766,212550.874073142
6767,379127.053549685
6768,170539.41953971
6769,1442676.96326436
6770,393900.642335207
6771,133223.34953918
6772,28550.6571088573
6773,206171.673676607
6774,667554.402712882
6775,147687.054080151
6776,363736.756874826
6777,114302.033192819
6778,212048.653363541
6779,322569.211254311
6780,242924.787786997
6781,249364.658119859
6782,541214.388205254
6783,80401.8286927362
6784,83632.2819275631
6785,193167.913217315
6786,383787.81890155
6787,724272.728227542
6788,358971.470078065
6789,632949.824750926
6790,268038.916298253
6791,130349.061864961
6792,419425.729297882
6793,197961.605394386
6794,377898.515432315
6795,256551.209630666
6796,284016.615451851
6797,1003083.1775167
6798,51073.2701128835
6799,126705.5949338
6800,635700.570152921
6801,254911.701520862
6802,84634.6187744857
6803,910198.75246144
6804,500995.583005526
6805,197943.913026019
6806,228809.806989278
6807,328629.524755474
6808,79307.0730601305
6809,427287.18939411
6810,547340.065710077
6811,277018.088059142
6812,186946.935217978
6813,141587.947044185
6814,306289.290005782
6815,368461.635735352
6816,1473938.37594534
6817,138867.692169923
6818,277539.030232146
6819,323103.878466471
6820,369067.133884074
6821,376882.016915615
6822,38857.9441670348
6823,147422.0963759
6824,118731.132578147
6825,85309.780945788
6826,247972.957091532
6827,173537.209480411
6828,1265438.81720923
6829,224937.361420967
6830,165230.47719303
6831,896431.119987739
6832,49773.5373866197
6833,130886.957314295
6834,547690.756453803
6835,77840.6250737285
6836,78065.1281408002
6837,198342.276807963
6838,745468.714286665
6839,188750.385203105
6840,194224.586778916
6841,114559.612113368
6842,598320.76117473
6843,324357.444496406
6844,268414.345907894
6845,272156.826449845
6846,1162039.84541808
6847,69656.604537586
6848,149969.852094075
6849,114188.779989416
6850,64374.4937273801
6851,184749.803004136
6852,239837.379349499
6853,197673.878958002
6854,132474.276667813
6855,398129.722590769
6856,813522.770812613
6857,458408.435024384
6858,190776.8907083
6859,228590.873314604
6860,289173.165184984
6861,56271.2923542557
6862,192673.297959112
6863,268090.38959111
6864,361407.640870287
6865,121106.187866916
6866,432703.060924672
6867,227838.280035631
6868,92397.1222017704
6869,143667.436114217
6870,263496.681288072
6871,197271.4421849
6872,47345.8715963585
6873,389677.247718186
6874,171027.759274847
6875,385916.768278399
6876,346376.04806299
6877,40701.406985974
6878,110256.886734373
6879,447110.353799864
6880,217499.835423788
6881,75942.6668427217
6882,66477.1423526891
6883,387604.82234377
6884,253182.183536623
6885,262903.606576425
6886,335011.321703243
6887,385184.016934698
6888,217422.697807651
6889,405428.857781522
6890,411756.304403603
6891,214795.538603267
6892,154811.263291332
6893,98985.2964892772
6894,946479.048779922
6895,199393.578936557
6896,334564.13008673
6897,288598.832784693
6898,344680.648188257
6899,368198.335662266
6900,330136.038498813
6901,176938.560600751
6902,271962.951214683
6903,65203.7748342815
6904,58839.9906562896
6905,59911.8110124472
6906,277945.806725949
6907,72311.8782705295
6908,314649.831208218
6909,359403.18505424
6910,388965.961891991
6911,288930.20743363
6912,239437.680984645
6913,506306.927066009
6914,268272.978749016
6915,221061.860370107
6916,383703.305890486
6917,792163.570581613
6918,49286.0064115916
6919,384914.356624105
6920,91213.822077636
6921,221688.803704646
6922,549975.618864203
6923,107067.713072944
6924,290404.747318379
6925,514504.007505564
6926,171113.635128379
6927,59786.9030992236
6928,215853.404431631
6929,879214.555590378
6930,403591.109491117
6931,347571.509321451
6932,49005.9005110271
6933,195204.181057624
6934,245926.024331305
6935,198886.928084607
6936,349771.670422481
6937,600419.81233747
6938,198951.98193514
6939,690660.001284657
6940,390554.574170562
6941,1015718.32552824
6942,231162.762080674
6943,22088.2229028934
6944,121213.624171151
6945,339343.170054292
6946,205271.266191187
6947,665455.896604457
6948,426366.844586435
6949,346735.428563668
